Sample	Genome	Noise	Resolution	Score
Encode_hg38_Panc1_HindIII_Rep1	hg38	5	200000	0.0689588295576
Encode_hg38_Panc1_HindIII_Rep1	hg38	5	1000000	0.119037922403
Encode_hg38_Panc1_HindIII_Rep1	hg38	10	40000	0.0196802525198
Encode_hg38_Panc1_HindIII_Rep1	hg38	10	200000	0.0687471314853
Encode_hg38_Panc1_HindIII_Rep1	hg38	10	1000000	0.118908766114
Encode_hg38_Panc1_HindIII_Rep1	hg38	20	40000	0.0194571946476
Encode_hg38_Panc1_HindIII_Rep1	hg38	20	200000	0.0683246357083
Encode_hg38_Panc1_HindIII_Rep1	hg38	20	1000000	0.118682791301
Encode_hg38_Panc1_HindIII_Rep1	hg38	50	40000	0.0187865936829
Encode_hg38_Panc1_HindIII_Rep1	hg38	50	200000	0.0670421356082
Encode_hg38_Panc1_HindIII_Rep1	hg38	50	1000000	0.11790493702
Encode_hg38_Panc1_HindIII_Rep1	hg38	100	40000	0.0176570234674
Encode_hg38_Panc1_HindIII_Rep1	hg38	100	200000	0.0647868202342
Encode_hg38_Panc1_HindIII_Rep1	hg38	100	1000000	0.116978127814
Encode_hg38_Panc1_HindIII_Rep1	hg38	200	40000	0.0153429843548
Encode_hg38_Panc1_HindIII_Rep1	hg38	200	200000	0.0600658446494
Encode_hg38_Panc1_HindIII_Rep1	hg38	200	1000000	0.114695485083
Encode_hg38_Panc1_HindIII_Rep1	hg38	350	40000	0.0118285429671
Encode_hg38_Panc1_HindIII_Rep1	hg38	350	200000	0.0519426001541
Encode_hg38_Panc1_HindIII_Rep1	hg38	350	1000000	0.109569015444
Encode_hg38_Panc1_HindIII_Rep1	hg38	500	40000	0.00834416706666
Encode_hg38_Panc1_HindIII_Rep1	hg38	500	200000	0.042164884711
Encode_hg38_Panc1_HindIII_Rep1	hg38	500	1000000	0.10163325746
Encode_hg38_Panc1_HindIII_Rep1	hg38	750	40000	0.00306284775761
Encode_hg38_Panc1_HindIII_Rep1	hg38	750	200000	0.0216015485436
Encode_hg38_Panc1_HindIII_Rep1	hg38	750	1000000	0.0784202931515
Encode_hg38_Panc1_HindIII_Rep2	hg38	0	40000	0.0120275464999
Encode_hg38_Panc1_HindIII_Rep2	hg38	0	200000	0.0526714401075
Encode_hg38_Panc1_HindIII_Rep2	hg38	0	1000000	0.110046566418
Encode_hg38_Panc1_HindIII_Rep2	hg38	1	40000	0.0120113683564
Encode_hg38_Panc1_HindIII_Rep2	hg38	1	200000	0.0526425848017
Encode_hg38_Panc1_HindIII_Rep2	hg38	1	1000000	0.110010927571
Encode_hg38_Panc1_HindIII_Rep2	hg38	5	40000	0.0119465628039
Encode_hg38_Panc1_HindIII_Rep2	hg38	5	200000	0.0524759567761
Encode_hg38_Panc1_HindIII_Rep2	hg38	5	1000000	0.10992112507
Encode_hg38_Panc1_HindIII_Rep2	hg38	10	40000	0.0118644245284
Encode_hg38_Panc1_HindIII_Rep2	hg38	10	200000	0.0522613609508
Encode_hg38_Panc1_HindIII_Rep2	hg38	10	1000000	0.109823150084
Encode_hg38_Panc1_HindIII_Rep2	hg38	20	40000	0.0117160250011
Encode_hg38_Panc1_HindIII_Rep2	hg38	20	200000	0.0518459299404
Encode_hg38_Panc1_HindIII_Rep2	hg38	20	1000000	0.109513518054
Encode_hg38_Panc1_HindIII_Rep2	hg38	50	40000	0.0112552532351
Encode_hg38_Panc1_HindIII_Rep2	hg38	50	200000	0.0505994208253
Encode_hg38_Panc1_HindIII_Rep2	hg38	50	1000000	0.108581368653
Encode_hg38_Panc1_HindIII_Rep2	hg38	100	40000	0.0105031879148
Encode_hg38_Panc1_HindIII_Rep2	hg38	100	200000	0.0484919297912
Encode_hg38_Panc1_HindIII_Rep2	hg38	100	1000000	0.106941531041
Encode_hg38_Panc1_HindIII_Rep2	hg38	200	40000	0.0089819257877
Encode_hg38_Panc1_HindIII_Rep2	hg38	200	200000	0.0440021681282
Encode_hg38_Panc1_HindIII_Rep2	hg38	200	1000000	0.103452786619
Encode_hg38_Panc1_HindIII_Rep2	hg38	350	40000	0.00672616602764
Encode_hg38_Panc1_HindIII_Rep2	hg38	350	200000	0.0366939135004
Encode_hg38_Panc1_HindIII_Rep2	hg38	350	1000000	0.0964152692729
Encode_hg38_Panc1_HindIII_Rep2	hg38	500	40000	0.00459422021744
Encode_hg38_Panc1_HindIII_Rep2	hg38	500	200000	0.0285266755864
Encode_hg38_Panc1_HindIII_Rep2	hg38	500	1000000	0.0871527408887
Encode_hg38_Panc1_HindIII_Rep2	hg38	750	40000	0.0015933577307
Encode_hg38_Panc1_HindIII_Rep2	hg38	750	200000	0.0131773215612
Encode_hg38_Panc1_HindIII_Rep2	hg38	750	1000000	0.0610330477223
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	0	40000	0.0189804061678
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	0	200000	0.0863049315278
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	0	1000000	0.119416896492
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	1	40000	0.0189561970221
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	1	200000	0.0862609441223
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	1	1000000	0.119396511394
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	5	40000	0.0188678856872
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	5	200000	0.0860834149135
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	5	1000000	0.119325809023
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	10	40000	0.0187538372738
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	10	200000	0.085850348351
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	10	1000000	0.119255100701
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	20	40000	0.0185429034825
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	20	200000	0.0854428463456
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	20	1000000	0.118931205368
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	50	40000	0.0178758030661
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	50	200000	0.084078047005
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	50	1000000	0.118671551905
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	100	40000	0.0167727430917
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	100	200000	0.0817524573377
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	100	1000000	0.117851566015
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	200	40000	0.0145173679506
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	200	200000	0.076637027372
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	200	1000000	0.115956109648
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	350	40000	0.0111471078992
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	350	200000	0.0676594371882
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	350	1000000	0.112093194403
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	500	40000	0.0078426983947
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	500	200000	0.0566578639479
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	500	1000000	0.106063695172
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	750	40000	0.00280230753817
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	750	200000	0.0312961639365
Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	750	1000000	0.0867313480121
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	0	40000	0.0327577659296
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	0	200000	0.108119225048
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	0	1000000	0.132685652567
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	1	40000	0.0327256558454
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	1	200000	0.108084271291
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	1	1000000	0.132684412962
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	5	40000	0.0326023573796
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	5	200000	0.107924036746
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	5	1000000	0.132620010115
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	10	40000	0.0324459970438
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	10	200000	0.10772305708
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	10	1000000	0.132583048702
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	20	40000	0.032144830808
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	20	200000	0.107330375755
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	20	1000000	0.13250042958
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	50	40000	0.0311729332149
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	50	200000	0.106059874124
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	50	1000000	0.132209517854
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	100	40000	0.0295480446906
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	100	200000	0.103881399883
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	100	1000000	0.131525341949
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	200	40000	0.0262143649564
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	200	200000	0.0991739152467
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	200	1000000	0.130175103914
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	350	40000	0.0208961883808
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	350	200000	0.0903770445245
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	350	1000000	0.12722095189
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	500	40000	0.0153844457248
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	500	200000	0.0789522322355
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	500	1000000	0.122745670955
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	750	40000	0.00605030266808
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	750	200000	0.0493837114171
Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	750	1000000	0.106656801739
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	0	40000	0.000360614383001
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	0	200000	0.00295430296203
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	0	1000000	0.0247149069711
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	1	40000	0.000360034929016
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	1	200000	0.002952650494
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	1	1000000	0.024694098695
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	5	40000	0.000357282583877
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	5	200000	0.0029342335243
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	5	1000000	0.0245757307138
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	10	40000	0.000353672851611
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	10	200000	0.00291692502951
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	10	1000000	0.0244234312689
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	20	40000	0.000352227197565
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	20	200000	0.00287248660668
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	20	1000000	0.0242633180092
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	50	40000	0.000339375347751
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	50	200000	0.00274562701796
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	50	1000000	0.0236832688382
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	100	40000	0.000316643311214
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	100	200000	0.00251985030739
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	100	1000000	0.0225735072578
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	200	40000	0.000271829535127
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	200	200000	0.00213644252994
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	200	1000000	0.0199138396697
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	350	40000	0.000215568272185
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	350	200000	0.00156363002971
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	350	1000000	0.0159696252977
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	500	40000	0.000158305094639
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	500	200000	0.00104842197897
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	500	1000000	0.0117239551742
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	750	40000	7.58294305801e-05
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	750	200000	0.000383375527769
Encode_hg38_SJCRH30_HindIII_Rep1	hg38	750	1000000	0.00462833674912
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	40000	0.000147694381381
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	200000	0.000855599764578
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	1000000	0.0104514529752
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	1	40000	0.000147510879531
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	1	200000	0.000855477675477
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	1	1000000	0.0104404893762
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	5	40000	0.000147055574415
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	5	200000	0.000848644571996
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	5	1000000	0.0104109696502
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	10	40000	0.000146875426236
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	10	200000	0.000842990616065
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	10	1000000	0.0103315563477
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	20	40000	0.000145654596259
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	20	200000	0.000831759705841
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	20	1000000	0.0101813567766
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	50	40000	0.000138620033972
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	50	200000	0.000809147407925
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	50	1000000	0.00986623592209
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	100	40000	0.000129637925138
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	100	200000	0.000744181735373
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	100	1000000	0.00917746596379
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	200	40000	0.000113902561814
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	200	200000	0.000632635274386
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	200	1000000	0.00784723553043
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	350	40000	8.96238297137e-05
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	350	200000	0.00046363335606
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	350	1000000	0.005874653995
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	500	40000	6.95145374552e-05
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	500	200000	0.000341473372205
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	500	1000000	0.00420505075835
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	750	40000	4.23071399476e-05
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	750	200000	0.000169640482711
Encode_hg38_SJCRH30_HindIII_Rep2	hg38	750	1000000	0.00165781638161
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	0	40000	0.00505066825251
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	0	200000	0.0286312523782
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	0	1000000	0.0924678690834
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	1	40000	0.00504199910895
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	1	200000	0.0286057143315
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	1	1000000	0.0924279190294
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	5	40000	0.00501456302679
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	5	200000	0.0284902592523
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	5	1000000	0.0922540338143
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	10	40000	0.00498321086521
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	10	200000	0.0283386823849
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	10	1000000	0.0920680466142
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	20	40000	0.00491472861201
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	20	200000	0.0280526449673
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	20	1000000	0.0916389181801
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	50	40000	0.00470699434105
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	50	200000	0.0271542360675
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	50	1000000	0.0904396125175
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	100	40000	0.00435746900083
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	100	200000	0.0257134570509
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	100	1000000	0.088178544259
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	200	40000	0.00368225136263
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	200	200000	0.0226544759519
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	200	1000000	0.0831812490637
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	350	40000	0.00271008207266
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	350	200000	0.0179112382178
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	350	1000000	0.0745081661388
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	500	40000	0.00182804329667
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	500	200000	0.0131574050787
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	500	1000000	0.063898206912
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	750	40000	0.000680640823575
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	750	200000	0.00524476973981
Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	750	1000000	0.0369547873906
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	0	40000	0.0313140930234
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	0	200000	0.0864130367592
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	0	1000000	0.134795197251
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	1	40000	0.0312853926532
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	1	200000	0.086369427189
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	1	1000000	0.134770935389
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	5	40000	0.0311643984035
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	5	200000	0.0861793793116
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	5	1000000	0.134665975162
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	10	40000	0.0310082152747
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	10	200000	0.085958014832
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	10	1000000	0.134557280647
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	20	40000	0.0307098499212
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	20	200000	0.085511855981
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	20	1000000	0.134391458613
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	50	40000	0.0297539701569
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	50	200000	0.0840954361231
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	50	1000000	0.133840765098
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	100	40000	0.0281984536797
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	100	200000	0.0817419718808
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	100	1000000	0.132701164426
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	200	40000	0.02495659491
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	200	200000	0.0766146324717
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	200	1000000	0.130287921955
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	350	40000	0.0198893590441
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	350	200000	0.0674212907512
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	350	1000000	0.125607064022
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	500	40000	0.0145926492877
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	500	200000	0.0562254890954
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	500	1000000	0.118270059526
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	750	40000	0.00586308791044
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	750	200000	0.0309748558967
Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	750	1000000	0.0944819462375
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	0	40000	0.00213787643966
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	0	200000	0.0157701606238
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	0	1000000	0.0585547831894
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	1	40000	0.00213628899167
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	1	200000	0.0157550334609
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	1	1000000	0.0585561430348
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	5	40000	0.00212156287315
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	5	200000	0.0157071066145
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	5	1000000	0.0585102439189
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	10	40000	0.00210455043265
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	10	200000	0.0156169552487
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	10	1000000	0.0584195799369
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	20	40000	0.00206553626513
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	20	200000	0.0154589024054
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	20	1000000	0.0582053277247
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	50	40000	0.00196537537495
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	50	200000	0.0149111960497
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	50	1000000	0.0575678102611
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	100	40000	0.00179528535754
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	100	200000	0.0140485651688
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	100	1000000	0.0562112484873
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	200	40000	0.00150122501082
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	200	200000	0.0122783056798
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	200	1000000	0.0540680596621
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	350	40000	0.00106831673309
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	350	200000	0.00962162531464
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	350	1000000	0.0501127899724
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	500	40000	0.000693261686448
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	500	200000	0.00696229643953
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	500	1000000	0.0451049816058
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	750	40000	0.000219139818044
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	750	200000	0.00271211857603
Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	750	1000000	0.0307582103935
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	0	40000	0.00941903767908
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	0	200000	0.041510369836
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	0	1000000	0.0869990276527
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	1	40000	0.00940662702934
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	1	200000	0.0414739519285
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	1	1000000	0.086979413722
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	5	40000	0.0093562200985
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	5	200000	0.0413510486722
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	5	1000000	0.0869219386137
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	10	40000	0.00929790005799
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	10	200000	0.0411816574436
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	10	1000000	0.0868253999561
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	20	40000	0.009174367341
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	20	200000	0.0408701183305
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	20	1000000	0.0866497266157
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	50	40000	0.00880983891964
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	50	200000	0.0399601049308
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	50	1000000	0.0862103042815
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	100	40000	0.00819965992877
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	100	200000	0.0382576562973
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	100	1000000	0.0852499880328
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	200	40000	0.00700858691063
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	200	200000	0.034706688486
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	200	1000000	0.0830638165165
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	350	40000	0.00523196270692
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	350	200000	0.0289954871031
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	350	1000000	0.0787455093573
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	500	40000	0.00355814152068
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	500	200000	0.0224656094783
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	500	1000000	0.0728640774274
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	750	40000	0.00121236189091
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	750	200000	0.0103817292816
Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	750	1000000	0.0540415082924
Encode_hg38_T47D_HindIII_Rep1	hg38	0	40000	0.0263235198026
Encode_hg38_T47D_HindIII_Rep1	hg38	0	200000	0.0924362211256
Encode_hg38_T47D_HindIII_Rep1	hg38	0	1000000	0.135310961557
Encode_hg38_T47D_HindIII_Rep1	hg38	1	40000	0.0262992366576
Encode_hg38_T47D_HindIII_Rep1	hg38	1	200000	0.0923988411018
